match_id,season,batting_team,bowling_team,target,won,avg_pressure,max_pressure,avg_win_prob,total_wickets,final_score
1359477,2023,Delhi Capitals,Lucknow Super Giants,193,0,13.692533860011519,292.78991596638656,0.0637932,9,143
1359478,2023,Sunrisers Hyderabad,Rajasthan Royals,203,0,25.504330464140832,449.5966386554622,0.009786511,8,127
1359479,2023,Royal Challengers Bengaluru,Mumbai Indians,171,1,-2.261465704333937,3.371428571428572,0.6992053,2,172
1359480,2023,Lucknow Super Giants,Chennai Super Kings,217,0,4.551628885116992,122.16806722689076,0.104753084,7,195
1359481,2023,Gujarat Titans,Delhi Capitals,162,0,-1.346850442234365,1.5960591133004938,0.5776302,4,163
1359482,2023,Rajasthan Royals,Punjab Kings,197,0,4.243226191401638,44.52100840336134,0.19054475,7,188
1359483,2023,Royal Challengers Bengaluru,Kolkata Knight Riders,204,0,8.12128028498381,27.752021563342318,0.047718417,10,123
1359484,2023,Lucknow Super Giants,Sunrisers Hyderabad,121,1,-4.529800827821389,-2.0202972091337434,0.66436774,5,127
1359485,2023,Delhi Capitals,Rajasthan Royals,199,0,15.703028493885979,340.890756302521,0.029301507,9,141
1359486,2023,Chennai Super Kings,Mumbai Indians,157,1,-3.3179394748957978,3.064690026954178,0.8088443,3,159
1359487,2023,Kolkata Knight Riders,Gujarat Titans,204,1,5.365935100544256,32.89655172413793,0.12922761,7,201
1359488,2023,Sunrisers Hyderabad,Punjab Kings,143,1,0.2327615757595,3.251131221719456,0.8608925,2,145
1359489,2023,Lucknow Super Giants,Royal Challengers Bengaluru,212,1,1.3787358366213613,7.118012422360248,0.23622812,9,212
1359490,2023,Mumbai Indians,Delhi Capitals,172,1,-1.6746792237886199,2.954954954954955,0.8392534,4,171
1359491,2023,Chennai Super Kings,Rajasthan Royals,175,0,5.407130183306821,27.94871794871795,0.4915043,6,169
1359492,2023,Gujarat Titans,Punjab Kings,153,1,-1.320866231712522,1.7445442875481394,0.7262046,4,154
1359493,2023,Kolkata Knight Riders,Sunrisers Hyderabad,228,0,9.270124977648631,133.71428571428572,0.0005283341,7,204
1359494,2023,Delhi Capitals,Royal Challengers Bengaluru,174,0,10.035781144988613,136.43697478991598,0.062476996,9,150
1359495,2023,Punjab Kings,Lucknow Super Giants,159,1,0.9267524460059976,3.0900612066452933,0.44058347,8,161
1359496,2023,Mumbai Indians,Kolkata Knight Riders,185,1,-4.765684265613062,1.056793673616104,0.8087769,5,186
1359497,2023,Rajasthan Royals,Gujarat Titans,177,1,5.324271328459186,8.84313725490196,0.29708076,7,179
1359498,2023,Royal Challengers Bengaluru,Chennai Super Kings,226,0,1.5818755252779146,37.008403361344534,0.0032659955,7,218
1359499,2023,Sunrisers Hyderabad,Mumbai Indians,192,0,5.001616888869554,75.02521008403362,0.13143452,9,178
1359500,2023,Rajasthan Royals,Lucknow Super Giants,154,0,3.2508103408808697,58.78991596638655,0.6838097,6,143
1359501,2023,Punjab Kings,Royal Challengers Bengaluru,174,0,1.4675974855665437,7.891891891891891,0.10819824,10,150
1359502,2023,Delhi Capitals,Kolkata Knight Riders,127,1,-2.782312390765692,-0.36842105263157876,0.86509585,6,128
1359503,2023,Chennai Super Kings,Sunrisers Hyderabad,134,1,-3.122253098974876,-0.7639751552795033,0.89153934,3,138
1359504,2023,Lucknow Super Giants,Gujarat Titans,135,0,-0.423483330790828,35.54621848739496,0.87084174,7,128
1359505,2023,Mumbai Indians,Punjab Kings,214,0,4.827066476963486,73.91596638655462,0.78681546,6,200
1359506,2023,Rajasthan Royals,Royal Challengers Bengaluru,189,0,4.610135671850744,38.87394957983193,0.18948226,6,181
1359507,2023,Kolkata Knight Riders,Chennai Super Kings,235,0,15.206698448350393,284.6218487394958,0.00025670984,8,186
1359508,2023,Sunrisers Hyderabad,Delhi Capitals,144,0,3.6975767030880826,35.09243697478992,0.6451317,6,137
1359509,2023,Mumbai Indians,Gujarat Titans,207,0,18.047892265034307,322.33613445378154,0.0015945649,9,152
1359510,2023,Royal Challengers Bengaluru,Kolkata Knight Riders,200,0,5.601363412340268,135.12605042016807,0.14709915,8,176
1359511,2023,Chennai Super Kings,Rajasthan Royals,202,0,10.903659925385696,183.42857142857142,0.049121626,5,170
1359512,2023,Punjab Kings,Lucknow Super Giants,257,0,16.120040112567658,325.8655462184874,0.0004455708,10,201
1359513,2023,Gujarat Titans,Kolkata Knight Riders,179,1,0.01806934402806054,3.9407359166395315,0.73695767,3,180
1359514,2023,Delhi Capitals,Sunrisers Hyderabad,197,0,4.370580353889952,111.07563025210084,0.54331344,6,177
1359515,2023,Punjab Kings,Chennai Super Kings,200,1,1.261394775113489,6.184160666919288,0.4550602,6,198
1359516,2023,Mumbai Indians,Rajasthan Royals,212,1,2.7998982100832492,8.97391304347826,0.035921488,4,214
1359517,2023,Lucknow Super Giants,Royal Challengers Bengaluru,126,0,5.389905947293082,102.5546218487395,0.22527693,10,108
1359518,2023,Gujarat Titans,Delhi Capitals,130,0,4.538648260401233,29.747899159663866,0.19136116,6,124
1359520,2023,Mumbai Indians,Punjab Kings,214,1,0.7931908140220619,4.658008658008659,0.8348054,4,216
1359521,2023,Sunrisers Hyderabad,Kolkata Knight Riders,171,0,0.336500135128802,21.630252100840337,0.40539533,8,166
1359522,2023,Gujarat Titans,Rajasthan Royals,118,1,-3.551929041478655,1.342318059299191,0.87225795,1,119
1359523,2023,Chennai Super Kings,Mumbai Indians,139,1,-4.091361470822587,-0.48741912293314194,0.9339499,4,140
1359524,2023,Delhi Capitals,Royal Challengers Bengaluru,181,1,-4.812483764141298,1.0862364363221015,0.805979,3,187
1359525,2023,Lucknow Super Giants,Gujarat Titans,227,0,13.53362193989533,327.3781512605042,0.0027522238,7,171
1359526,2023,Sunrisers Hyderabad,Rajasthan Royals,214,1,4.401078120918764,13.411764705882351,0.8155891,6,210
1359527,2023,Kolkata Knight Riders,Punjab Kings,179,1,1.5942274439188675,5.064096817570596,0.71144366,5,178
1359528,2023,Mumbai Indians,Royal Challengers Bengaluru,199,1,-2.089759774222276,2.2285714285714278,0.7470135,4,200
1359529,2023,Delhi Capitals,Chennai Super Kings,167,0,10.169227528984745,179.14285714285714,0.08844512,7,136
1359530,2023,Rajasthan Royals,Kolkata Knight Riders,149,1,-8.998238526320533,-6.260651629072681,0.98503953,1,151
1359531,2023,Gujarat Titans,Mumbai Indians,218,0,11.762438097908634,158.42016806722688,0.016456878,8,190
1359532,2023,Lucknow Super Giants,Sunrisers Hyderabad,182,1,4.318878710741465,8.216248867411657,0.4320683,3,185
1359533,2023,Delhi Capitals,Punjab Kings,167,0,5.509197989173867,185.19327731092437,0.21793754,8,135
1359534,2023,Rajasthan Royals,Royal Challengers Bengaluru,171,0,4.716539749653866,6.825358851674641,0.13864218,10,59
1359535,2023,Kolkata Knight Riders,Chennai Super Kings,144,1,-0.8752682841436723,2.381020848310568,0.6092378,4,147
1359536,2023,Sunrisers Hyderabad,Gujarat Titans,188,0,10.78305435867124,196.23529411764707,0.004409152,9,154
1359537,2023,Mumbai Indians,Lucknow Super Giants,177,0,1.760571148076823,33.42857142857143,0.76964796,5,170
1359538,2023,Punjab Kings,Delhi Capitals,213,0,9.035493550926358,80.01680672268907,0.005674795,7,198
1359539,2023,Royal Challengers Bengaluru,Sunrisers Hyderabad,186,1,-1.6263823488050255,1.4171562867215037,0.61643386,2,187
1359540,2023,Rajasthan Royals,Punjab Kings,187,1,0.4596716938829661,3.5142857142857125,0.53834915,6,189
1359541,2023,Delhi Capitals,Chennai Super Kings,223,0,21.702040349397947,454.6386554621849,0.0030728714,9,146
1359542,2023,Kolkata Knight Riders,Lucknow Super Giants,176,0,3.493215766915753,93.98319327731093,0.6065724,7,159
1359543,2023,Mumbai Indians,Sunrisers Hyderabad,200,1,-1.9480989269551783,3.426613363792118,0.73277515,2,201
1359544,2023,Gujarat Titans,Royal Challengers Bengaluru,197,1,1.231080915999084,3.873315363881402,0.80991226,4,198
1370350,2023,Gujarat Titans,Chennai Super Kings,172,0,6.57206206432611,94.18487394957984,0.24243467,9,155
1370351,2023,Lucknow Super Giants,Mumbai Indians,182,0,3.968063800759065,17.02164502164502,0.16454245,10,101
1370352,2023,Mumbai Indians,Gujarat Titans,233,0,4.089234769630617,27.872727272727268,0.0013377166,10,171
1370353,2023,Chennai Super Kings,Gujarat Titans,214,0,-1.2933674687357186,0.7885714285714265,0.91636455,5,171
1422119,2024,Chennai Super Kings,Royal Challengers Bengaluru,173,1,-1.382933734861512,2.4543493889288293,0.6581022,4,176
1422120,2024,Punjab Kings,Delhi Capitals,174,1,-1.2170144963355731,2.333333333333334,0.5767128,6,177
1422121,2024,Sunrisers Hyderabad,Kolkata Knight Riders,208,0,3.7579211291017325,13.714285714285714,0.11386873,7,204
1422122,2024,Lucknow Super Giants,Rajasthan Royals,193,0,6.731006139121911,123.3781512605042,0.08885943,6,171
1422123,2024,Mumbai Indians,Gujarat Titans,168,0,1.015286598735512,33.88235294117647,0.5115658,9,161
1422124,2024,Royal Challengers Bengaluru,Punjab Kings,176,1,1.0544272013276943,5.218710493046775,0.60493726,6,178
1422125,2024,Gujarat Titans,Chennai Super Kings,206,0,16.92924288422789,370.78991596638656,0.015899524,8,143
1422126,2024,Mumbai Indians,Sunrisers Hyderabad,277,0,7.295967374020482,173.5966386554622,0.0012958967,5,246
1422127,2024,Delhi Capitals,Rajasthan Royals,185,0,3.693935444997765,69.32773109243698,0.40822563,5,172
1422128,2024,Kolkata Knight Riders,Royal Challengers Bengaluru,182,1,-6.050423891878382,-3.7371428571428558,0.85366064,3,186
1422129,2024,Punjab Kings,Lucknow Super Giants,199,0,6.432167208745215,129.12605042016807,0.6628727,5,176
1422130,2024,Gujarat Titans,Sunrisers Hyderabad,162,1,-0.6189009952462025,2.4145509662751046,0.7120182,3,168
1422131,2024,Chennai Super Kings,Delhi Capitals,191,0,11.360541684397193,147.68067226890756,0.11109671,6,165
1422132,2024,Rajasthan Royals,Mumbai Indians,125,1,-2.9763417459091412,-1.132588341890668,0.9211851,4,127
1422133,2024,Royal Challengers Bengaluru,Lucknow Super Giants,181,0,7.1172833833494265,76.22033898305085,0.14371109,10,153
1422134,2024,Delhi Capitals,Kolkata Knight Riders,272,0,10.28490906546619,30.17307692307692,0.0001263223,10,166
1422135,2024,Punjab Kings,Gujarat Titans,199,1,1.6969556278784015,4.169491525423729,0.39292753,7,199
1422136,2024,Sunrisers Hyderabad,Chennai Super Kings,165,1,-5.375942177222118,-2.375776397515529,0.93530786,4,166
1422137,2024,Rajasthan Royals,Royal Challengers Bengaluru,183,0,-1.477023887360137,5.991913746630728,0.6881493,4,189
1422138,2024,Delhi Capitals,Mumbai Indians,234,0,10.656709312400448,163.6638655462185,0.0010454496,7,205
1422139,2024,Gujarat Titans,Lucknow Super Giants,163,0,4.3543909194790595,21.38305941845765,0.2573218,10,130
1426260,2024,Chennai Super Kings,Kolkata Knight Riders,137,1,-2.815173701522249,1.9326145552560643,0.7782324,3,141
1426261,2024,Punjab Kings,Sunrisers Hyderabad,182,0,8.320025684231956,63.42857142857143,0.094618306,6,170
1426262,2024,Gujarat Titans,Rajasthan Royals,196,1,5.29862662438074,18.666666666666664,0.2724346,7,195
1426263,2024,Mumbai Indians,Royal Challengers Bengaluru,196,1,-3.8322070024939685,5.888888888888889,0.61553663,3,199
1426264,2024,Delhi Capitals,Lucknow Super Giants,167,1,-1.800130447948764,2.2096474953617813,0.4621333,4,170
1426265,2024,Rajasthan Royals,Punjab Kings,147,1,1.2103847333051145,6.362068965517241,0.9668647,7,152
1426266,2024,Kolkata Knight Riders,Lucknow Super Giants,161,1,-4.60465317135708,-1.4250000000000007,0.8120183,2,162
1426267,2024,Mumbai Indians,Chennai Super Kings,206,0,7.405374560983718,122.72268907563026,0.051584072,6,184
1426268,2024,Royal Challengers Bengaluru,Sunrisers Hyderabad,287,0,9.650709656406997,160.99159663865547,0.0006646892,7,258
1426269,2024,Rajasthan Royals,Kolkata Knight Riders,223,1,1.1236351894828684,7.2504201680672296,0.8145286,8,223
1426270,2024,Delhi Capitals,Gujarat Titans,89,1,-9.17284359275741,-5.467503361721201,0.93936867,4,92
1426271,2024,Punjab Kings,Mumbai Indians,192,0,1.9127871553266014,4.842770911181373,0.08606256,10,183
1426272,2024,Lucknow Super Giants,Chennai Super Kings,176,1,-1.0390443591779448,4.222222222222221,0.87232,2,180
1426273,2024,Delhi Capitals,Sunrisers Hyderabad,266,0,4.722032317541423,70.01739130434783,0.0012335684,10,199
1426274,2024,Royal Challengers Bengaluru,Kolkata Knight Riders,222,0,-0.10880515881317558,10.241379310344827,0.045979034,9,220
1426275,2024,Gujarat Titans,Punjab Kings,142,1,0.1363063574204885,3.157328552218737,0.8212078,7,146
1426276,2024,Rajasthan Royals,Mumbai Indians,179,1,-1.917146893759079,3.07843137254902,0.86982447,1,183
1426277,2024,Lucknow Super Giants,Chennai Super Kings,210,1,4.400709844875357,7.375988497483824,0.032554444,4,213
1426278,2024,Gujarat Titans,Delhi Capitals,224,0,3.4972801738264123,19.11864406779661,0.7967955,8,220
1426279,2024,Sunrisers Hyderabad,Royal Challengers Bengaluru,206,0,8.848363207877547,213.47899159663865,0.017837932,8,169
1426280,2024,Punjab Kings,Kolkata Knight Riders,261,1,-2.199496040563816,2.2777777777777786,0.018744772,2,262
1426281,2024,Mumbai Indians,Delhi Capitals,257,0,5.780354245587713,47.54621848739496,0.0008358529,8,247
1426282,2024,Rajasthan Royals,Lucknow Super Giants,196,1,0.36533481195808265,3.527646568491246,0.5244794,3,199
1426283,2024,Royal Challengers Bengaluru,Gujarat Titans,200,1,-1.2887234803431293,3.968368080517614,0.7337584,1,206
1426284,2024,Sunrisers Hyderabad,Chennai Super Kings,212,0,9.352535099562644,59.74209860935524,0.0048221136,10,134
1426285,2024,Kolkata Knight Riders,Delhi Capitals,153,1,-6.470503235911124,-4.057142857142856,0.9242151,3,157
1426286,2024,Lucknow Super Giants,Mumbai Indians,144,1,-0.8824494795788405,4.687607081667618,0.8447664,6,145
1426287,2024,Punjab Kings,Chennai Super Kings,162,1,-2.3495657627167925,2.4950495049504955,0.7783575,3,163
1426288,2024,Rajasthan Royals,Sunrisers Hyderabad,201,0,0.6262834486233894,8.165348670021567,0.4534542,6,200
1426289,2024,Mumbai Indians,Kolkata Knight Riders,169,0,3.062979831621585,12.872313527180781,0.12053777,10,145
1426290,2024,Royal Challengers Bengaluru,Gujarat Titans,147,1,-9.77350936996762,-7.303030303030303,0.9760723,6,152
1426291,2024,Punjab Kings,Chennai Super Kings,167,0,9.811632552090677,167.0420168067227,0.08185531,9,138
1426292,2024,Lucknow Super Giants,Kolkata Knight Riders,235,0,5.808622600769753,17.090990587180634,0.0005076218,10,137
1426293,2024,Mumbai Indians,Sunrisers Hyderabad,173,1,-1.4878473415704652,2.3385093167701863,0.53188616,3,174
1426294,2024,Rajasthan Royals,Delhi Capitals,221,0,5.2395891586457655,109.8655462184874,0.014192476,8,201
1426295,2024,Sunrisers Hyderabad,Lucknow Super Giants,165,1,-12.508536403644621,-2.5,0.8528064,0,167
1426296,2024,Punjab Kings,Royal Challengers Bengaluru,241,0,2.209288635613385,10.632781267846944,0.0011540223,10,181
1426297,2024,Chennai Super Kings,Gujarat Titans,231,0,12.43665945778579,224.31932773109244,0.00068437663,8,192
1426298,2024,Mumbai Indians,Kolkata Knight Riders,157,0,-1.9833229082384045,0.8800000000000008,0.58288455,8,139
1426299,2024,Chennai Super Kings,Rajasthan Royals,141,1,-2.383354508246293,0.21832884097034988,0.94489515,5,145
1426300,2024,Delhi Capitals,Royal Challengers Bengaluru,187,0,5.529421357123725,63.258620689655174,0.063713506,10,140
1426302,2024,Lucknow Super Giants,Delhi Capitals,208,0,4.887991705850188,104.47058823529412,0.010039613,9,189
1426303,2024,Punjab Kings,Rajasthan Royals,144,1,0.9717259204414812,3.1462184873949584,0.46205518,5,145
1426305,2024,Mumbai Indians,Lucknow Super Giants,214,0,8.820005832290919,134.42016806722688,0.54149246,6,190
1426306,2024,Chennai Super Kings,Royal Challengers Bengaluru,218,0,9.392181472662267,152.36974789915968,0.12445999,7,191
1426307,2024,Sunrisers Hyderabad,Punjab Kings,214,1,-4.432292566271197,-0.9627969520394437,0.9647235,6,215
1426309,2024,Kolkata Knight Riders,Sunrisers Hyderabad,159,1,-5.794376610318371,-2.8134453781512603,0.922081,2,164
1426310,2024,Rajasthan Royals,Royal Challengers Bengaluru,172,1,-0.4717376912074176,6.5391804457225025,0.67200553,6,174
1426311,2024,Rajasthan Royals,Sunrisers Hyderabad,175,0,10.161885557881801,215.0420168067227,0.32834223,7,138
1426312,2024,Kolkata Knight Riders,Sunrisers Hyderabad,113,1,-8.701347136248753,-2.462976276060388,0.98644805,2,114
1473438,2025,Royal Challengers Bengaluru,Kolkata Knight Riders,174,1,-5.072851429122953,0.22222222222222143,0.8708868,3,177
1473439,2025,Rajasthan Royals,Sunrisers Hyderabad,286,0,15.493775872215927,257.8487394957983,0.00041187988,5,241
1473440,2025,Chennai Super Kings,Mumbai Indians,155,1,-2.6885439112092846,1.9444444444444446,0.9242852,6,158
1473441,2025,Delhi Capitals,Lucknow Super Giants,209,1,2.3575363780229606,7.948787061994608,0.0401013,9,211
1473442,2025,Gujarat Titans,Punjab Kings,243,0,5.956109608987302,90.60504201680672,0.0023077948,5,226
1473443,2025,Kolkata Knight Riders,Rajasthan Royals,151,1,0.046931827199909806,4.5,0.56117535,2,153
1473444,2025,Lucknow Super Giants,Sunrisers Hyderabad,190,1,-5.813664841492089,3.4076204169662123,0.8171629,5,193
1473445,2025,Chennai Super Kings,Royal Challengers Bengaluru,196,0,18.507397657882407,316.84033613445376,0.01030128,8,142
1473446,2025,Mumbai Indians,Gujarat Titans,196,0,10.580909571779014,207.9327731092437,0.1760366,6,160
1473447,2025,Delhi Capitals,Sunrisers Hyderabad,163,1,-3.3279164454567653,2.9444444444444446,0.7365626,3,166
1473448,2025,Chennai Super Kings,Rajasthan Royals,182,0,6.338373164325463,51.32773109243698,0.28058645,6,172
1473449,2025,Mumbai Indians,Kolkata Knight Riders,116,1,-5.102395430995764,2.5555555555555554,0.87703896,2,121
1473450,2025,Punjab Kings,Lucknow Super Giants,171,1,-3.894156637188668,0.32034632034631905,0.80479836,2,177
1473451,2025,Gujarat Titans,Royal Challengers Bengaluru,169,1,0.6099626519943638,5.5,0.5517484,2,170
1473452,2025,Sunrisers Hyderabad,Kolkata Knight Riders,200,0,7.54025540586951,18.134445023449715,0.0033920172,10,120
1473453,2025,Mumbai Indians,Lucknow Super Giants,203,0,2.630166067661572,62.36974789915966,0.64806587,5,191
1473454,2025,Chennai Super Kings,Delhi Capitals,183,0,10.397584615426508,148.08403361344537,0.062204663,5,157
1473455,2025,Punjab Kings,Rajasthan Royals,205,0,13.743947310609322,316.38655462184875,0.21696629,9,151
1473456,2025,Kolkata Knight Riders,Lucknow Super Giants,238,0,0.6186357290638839,48.50420168067227,0.0030441033,7,228
1473457,2025,Gujarat Titans,Sunrisers Hyderabad,152,1,-0.7814124564928948,4.399345335515549,0.5622675,3,153
1473458,2025,Mumbai Indians,Royal Challengers Bengaluru,221,0,4.769810741212796,61.46218487394958,0.010371062,8,209
1473459,2025,Chennai Super Kings,Punjab Kings,219,0,7.155795091264709,103.91596638655462,0.01715774,5,200
1473460,2025,Rajasthan Royals,Gujarat Titans,217,0,8.879702911546786,78.77586206896552,0.008954682,10,159
1473461,2025,Delhi Capitals,Royal Challengers Bengaluru,163,1,1.7816954986012918,4.742857142857142,0.366175,4,169
1473462,2025,Kolkata Knight Riders,Chennai Super Kings,103,1,-8.266148939910856,-3.5769230769230766,0.28772938,2,107
1473463,2025,Lucknow Super Giants,Gujarat Titans,180,1,-3.053448210795103,5.555555555555555,0.87534237,4,186
1473464,2025,Sunrisers Hyderabad,Punjab Kings,245,1,-3.7458780426908174,1.200000000000001,0.08064203,2,247
1473465,2025,Royal Challengers Bengaluru,Rajasthan Royals,173,1,-3.119677137330103,0.3838964773544209,0.87645334,1,175
1473466,2025,Delhi Capitals,Mumbai Indians,205,0,-1.156479165651904,3.218181818181817,0.9475009,10,193
1473467,2025,Chennai Super Kings,Lucknow Super Giants,166,1,-0.21251161408647556,5.133066818960594,0.3976846,5,168
1473468,2025,Kolkata Knight Riders,Punjab Kings,111,0,-3.017644777775059,0.012940330697339242,0.98563856,10,95
1473469,2025,Rajasthan Royals,Delhi Capitals,188,0,0.4223153951542472,3.7142857142857135,0.63425034,4,187
1473470,2025,Mumbai Indians,Sunrisers Hyderabad,162,1,-2.6090012892698873,5.111111111111111,0.7588847,6,166
1473471,2025,Punjab Kings,Royal Challengers Bengaluru,95,1,-4.0359009081975765,0.833333333333333,0.9895202,5,98
1473472,2025,Gujarat Titans,Delhi Capitals,203,1,-0.3884860182356825,3.5406726070709986,0.86981714,3,204
1473473,2025,Rajasthan Royals,Lucknow Super Giants,180,0,-1.1814547809935894,9.07563025210084,0.83927673,5,177
1473474,2025,Royal Challengers Bengaluru,Punjab Kings,157,1,-1.8254287925979449,2.5923795830337886,0.69430655,3,159
1473475,2025,Mumbai Indians,Chennai Super Kings,176,1,-2.4642482804907866,-0.22641509433962348,0.8808281,1,177
1473476,2025,Kolkata Knight Riders,Gujarat Titans,198,0,12.648526139749324,232.03361344537814,0.09960444,8,158
1473477,2025,Delhi Capitals,Lucknow Super Giants,159,1,-1.9823766111790566,0.5151515151515147,0.8366031,2,161
1473478,2025,Mumbai Indians,Sunrisers Hyderabad,143,1,-3.2697956034374456,1.2897196261682247,0.9057988,3,146
1473479,2025,Rajasthan Royals,Royal Challengers Bengaluru,205,0,0.5163680970078602,62.26890756302521,0.9191057,9,193
1473480,2025,Sunrisers Hyderabad,Chennai Super Kings,154,1,0.2372207334329082,2.9370629370629366,0.6764089,5,155
1473482,2025,Lucknow Super Giants,Mumbai Indians,215,0,13.4634074668459,315.88235294117646,0.019943047,9,161
1473483,2025,Royal Challengers Bengaluru,Delhi Capitals,162,1,1.8662210247762778,4.420681551116333,0.47054958,4,165
1473484,2025,Rajasthan Royals,Gujarat Titans,209,1,-6.401400119804012,2.1266846361185987,0.6442265,2,212
1473485,2025,Delhi Capitals,Kolkata Knight Riders,204,0,4.102048780450592,80.47058823529412,0.09291176,9,189
1473486,2025,Punjab Kings,Chennai Super Kings,190,1,-0.6257555708593654,2.506738544474392,0.8197018,6,194
1473487,2025,Rajasthan Royals,Mumbai Indians,217,0,5.570163038474618,18.849843119677274,0.0036497004,10,117
1473488,2025,Sunrisers Hyderabad,Gujarat Titans,224,0,11.034393944818378,218.6218487394958,0.52379346,6,186
1473489,2025,Chennai Super Kings,Royal Challengers Bengaluru,213,0,1.3867917506192882,13.692307692307692,0.042372257,5,209
1473490,2025,Rajasthan Royals,Kolkata Knight Riders,206,0,3.035248826834819,17.275862068965516,0.022249252,7,204
1473491,2025,Lucknow Super Giants,Punjab Kings,236,0,14.26114255688484,211.96638655462186,0.00018356033,7,199
1473493,2025,Gujarat Titans,Mumbai Indians,155,0,2.4460430100598933,5.283968368080517,0.748369,7,147
1473494,2025,Chennai Super Kings,Kolkata Knight Riders,179,1,-2.5374971130134387,1.135135135135135,0.5912154,8,183
1473497,2025,Rajasthan Royals,Punjab Kings,219,0,0.7847462886485225,97.8655462184874,0.04490797,7,201
1473498,2025,Gujarat Titans,Delhi Capitals,199,1,-1.7156474327115285,2.0,0.9407908,0,205
1473499,2025,Sunrisers Hyderabad,Lucknow Super Giants,205,1,-4.138572729055211,-1.3888888888888893,0.97242916,5,206
1473500,2025,Rajasthan Royals,Chennai Super Kings,187,1,-1.4416453351427503,4.274622573687995,0.7310347,4,188
1473501,2025,Delhi Capitals,Mumbai Indians,180,0,5.831407414613377,28.799999999999997,0.09968222,10,121
1473502,2025,Gujarat Titans,Lucknow Super Giants,235,0,7.5964088768726485,187.81512605042016,0.0019471673,8,202
1473503,2025,Royal Challengers Bengaluru,Sunrisers Hyderabad,231,0,7.095251722066225,242.47058823529412,0.0033557878,10,189
1473504,2025,Gujarat Titans,Chennai Super Kings,230,0,11.271760063021706,47.38738738738739,0.00028674427,10,147
1473505,2025,Kolkata Knight Riders,Sunrisers Hyderabad,278,0,16.63655473725677,85.3653603034134,0.00019611845,10,168
1473506,2025,Punjab Kings,Mumbai Indians,184,1,-0.7612295962617122,4.666666666666666,0.6510452,3,187
1473507,2025,Royal Challengers Bengaluru,Lucknow Super Giants,227,1,-1.0533190104302057,2.0987959246681083,0.026557392,4,230
1473508,2025,Royal Challengers Bengaluru,Punjab Kings,101,1,-6.565155141256356,-2.3911620294599016,0.9845119,2,106
1473509,2025,Gujarat Titans,Mumbai Indians,228,0,4.582059696760143,109.5126050420168,0.0027377272,6,208
1473510,2025,Punjab Kings,Mumbai Indians,203,1,0.5672986903759248,5.183288409703504,0.6884458,5,207
1473511,2025,Punjab Kings,Royal Challengers Bengaluru,190,0,5.732448598109948,63.02521008403362,0.5432316,7,178
1485779,2025,Delhi Capitals,Punjab Kings,206,1,0.9827696232406601,5.828571428571428,0.1153343,4,208
